timestamp,customer_id,genre,age,annual_income,spending_score,type,model,screen_size,quantity,unit_price
2021-12-04 04:44:58,61,Male,70,46,56,laptop,kz,17.0,2,3292
2021-02-24 01:53:13,112,Female,19,63,54,laptop,j3,15.0,3,1143
2021-02-24 01:53:09,173,Male,36,87,10,laptop,ay9,14.0,5,4725
2021-09-11 18:10:53,188,Male,28,101,68,laptop,c6,15.0,2,449
2021-11-14 15:07:23,150,Male,34,78,90,laptop,ki2,14.0,4,4688
2021-09-05 08:00:34,168,Female,33,86,95,laptop,zeta,17.0,2,4581
2021-04-22 11:21:09,117,Female,63,65,43,laptop,j3,15.0,4,4495
2021-05-14 22:45:16,142,Male,32,75,93,laptop,kz,14.0,3,465
2021-12-23 17:04:57,102,Female,49,62,48,laptop,ki2,15.0,4,4803
2021-12-10 08:01:37,126,Female,31,70,77,laptop,kz,12.0,5,1814
2021-03-20 21:55:22,134,Female,31,72,71,laptop,j3,15.0,3,2027
2021-11-11 16:07:25,154,Female,38,78,76,laptop,j3,17.0,5,1774
2021-05-29 17:58:10,42,Male,24,38,92,laptop,jl3,14.0,4,927
2021-01-24 22:05:31,131,Male,47,71,9,laptop,ki2,12.0,5,3197
2021-11-02 19:45:40,148,Female,32,77,74,laptop,zeta,12.0,2,4543
2021-07-17 05:22:55,12,Female,35,19,99,laptop,k12,12.0,2,506
2021-01-16 11:10:51,102,Female,49,62,48,laptop,jl3,17.0,3,523
2021-04-14 02:43:45,175,Female,52,88,13,television,ss2,32.0,3,2821
2021-03-18 22:44:48,40,Female,20,37,75,television,k20,24.0,1,562
2021-06-07 20:12:08,32,Female,21,30,73,laptop,j3,12.0,5,2279
2021-06-27 12:45:19,86,Male,48,54,46,laptop,k12,15.0,2,4495
2021-03-11 20:52:38,161,Female,56,79,35,laptop,qw2,14.0,3,2587
2021-10-02 05:00:31,198,Male,32,126,74,laptop,ki2,14.0,1,396
2021-07-05 14:34:08,153,Female,44,78,20,laptop,j3,17.0,3,2072
2021-02-08 01:47:42,190,Female,36,103,85,laptop,k12,15.0,1,908
2021-05-22 15:05:06,69,Male,19,48,59,laptop,j3,14.0,4,1889
2021-06-15 12:08:37,93,Male,48,60,49,television,boom,24.0,5,2061
2021-01-06 00:55:29,42,Male,24,38,92,laptop,j3,14.0,3,3861
2021-09-13 20:40:02,66,Male,18,48,59,smart phone,pk2,6.5,5,1767
2021-02-10 03:00:23,49,Female,29,40,42,laptop,ay9,17.0,2,4243
2021-05-19 01:22:28,64,Female,54,47,59,laptop,j3,12.0,1,107
2021-05-27 23:46:12,23,Female,46,25,5,laptop,c6,15.0,1,654
2021-04-22 04:56:12,119,Female,51,67,43,laptop,kz,17.0,2,4392
2021-07-25 12:19:39,2,Male,21,15,81,laptop,jl3,12.0,5,664
2021-01-14 09:16:45,190,Female,36,103,85,laptop,jl3,15.0,2,438
2021-03-16 04:50:42,130,Male,38,71,75,laptop,qw2,14.0,5,1629
2021-12-06 05:49:46,171,Male,40,87,13,television,boom,55.0,2,3570
2021-08-27 03:46:04,185,Female,41,99,39,laptop,zeta,14.0,1,4787
2021-05-17 12:19:58,138,Male,32,73,73,laptop,kz,17.0,5,3451
2021-07-19 21:24:18,175,Female,52,88,13,laptop,k12,14.0,3,3128
2021-06-27 12:14:40,100,Male,20,61,49,laptop,zeta,17.0,4,2342
2021-01-13 17:09:18,82,Male,38,54,55,laptop,jl3,14.0,4,1617
2021-05-30 21:51:28,194,Female,38,113,91,laptop,ay9,15.0,4,410
2021-10-30 04:38:36,69,Male,19,48,59,laptop,j3,17.0,2,3973
2021-06-18 21:10:10,30,Female,23,29,87,laptop,ay9,15.0,3,2587
2021-01-10 20:46:10,188,Male,28,101,68,laptop,c6,12.0,2,4250
2021-04-20 10:18:19,142,Male,32,75,93,laptop,ki2,14.0,1,4216
2021-02-17 01:22:26,11,Male,67,19,14,laptop,ki2,12.0,4,1473
2021-07-16 01:39:32,121,Male,27,67,56,laptop,kz,14.0,1,4297
2021-06-12 01:50:10,145,Male,25,77,12,laptop,jl3,14.0,4,2532
2021-06-18 01:53:17,51,Female,49,42,52,laptop,ay9,15.0,1,4139
2021-09-14 15:21:29,10,Female,30,19,72,laptop,ay9,15.0,5,830
2021-06-11 11:29:13,118,Female,49,65,59,television,k20,40.0,4,534
2021-06-25 19:56:56,131,Male,47,71,9,laptop,qw2,12.0,3,3536
2021-03-31 12:13:10,149,Female,34,78,22,television,k20,55.0,1,3719
2021-07-22 02:48:33,88,Female,22,57,55,laptop,j3,12.0,3,1010
2021-06-05 05:30:28,178,Male,27,88,69,laptop,jl3,15.0,2,4364
2021-06-12 07:05:56,11,Male,67,19,14,laptop,jl3,15.0,4,321
2021-06-23 20:17:08,123,Female,40,69,58,laptop,k12,17.0,4,1735
2021-01-15 17:28:41,142,Male,32,75,93,laptop,j3,17.0,3,4725
2021-05-11 09:00:14,161,Female,56,79,35,laptop,ki2,17.0,2,4182
2021-03-20 05:04:53,127,Male,43,71,35,laptop,kz,15.0,5,4797
2021-11-09 17:37:40,196,Female,35,120,79,laptop,ay9,15.0,1,3181
2021-12-17 14:56:53,117,Female,63,65,43,laptop,zeta,14.0,2,4892
2021-06-02 00:21:19,155,Female,47,78,16,laptop,j3,17.0,3,4821
2021-06-29 07:42:56,126,Female,31,70,77,laptop,jl3,15.0,3,3086
2021-06-20 10:27:08,148,Female,32,77,74,laptop,k12,17.0,1,4892
2021-08-15 17:34:02,129,Male,59,71,11,laptop,qw2,15.0,2,2280
2021-03-09 09:31:39,161,Female,56,79,35,laptop,zeta,17.0,5,4993
2021-04-20 17:50:16,54,Male,59,43,60,laptop,ay9,17.0,4,2182
2021-11-03 06:15:17,20,Female,35,23,98,laptop,j3,17.0,1,2263
2021-07-24 10:31:28,12,Female,35,19,99,laptop,j3,12.0,5,4846
2021-04-21 07:00:30,18,Male,20,21,66,laptop,jl3,17.0,1,2350
2021-08-13 11:33:57,106,Female,21,62,42,laptop,ki2,12.0,1,2925
2021-12-21 00:31:19,157,Male,37,78,1,laptop,ki2,14.0,5,1246
2021-12-26 01:10:25,143,Female,28,76,40,laptop,c6,17.0,2,3058
2021-10-31 19:49:44,100,Male,20,61,49,smart phone,cz,5.5,1,1845
2021-06-27 03:27:57,57,Female,51,44,50,laptop,k12,14.0,5,2036
2021-05-29 11:58:49,39,Female,36,37,26,laptop,qw2,14.0,1,1028
2021-02-15 10:45:43,44,Female,31,39,61,laptop,zeta,15.0,2,2142
2021-01-18 06:51:14,98,Female,27,60,50,laptop,zeta,17.0,4,140
2021-07-12 15:24:40,48,Female,27,40,47,laptop,qw2,14.0,2,2460
2021-07-03 10:08:38,129,Male,59,71,11,laptop,ay9,12.0,5,4621
2021-10-24 07:03:39,133,Female,25,72,34,laptop,c6,14.0,3,3468
2021-11-12 11:42:17,110,Male,66,63,48,laptop,kz,17.0,2,3401
2021-05-18 16:42:01,134,Female,31,72,71,laptop,qw2,12.0,5,2104
2021-05-11 00:05:26,140,Female,35,74,72,laptop,kz,12.0,1,1626
2021-12-20 22:24:05,36,Female,21,33,81,laptop,c6,14.0,3,210
2021-08-24 20:15:06,114,Male,19,64,46,television,boom,40.0,2,2504
2021-03-15 00:48:51,93,Male,48,60,49,laptop,ki2,15.0,2,3450
2021-09-23 02:44:48,73,Female,60,50,49,smart phone,bn20,6.5,1,331
2021-01-23 08:05:21,21,Male,35,24,35,laptop,zeta,15.0,2,2797
2021-12-27 05:45:41,187,Female,54,101,24,television,dj1,40.0,2,730
2021-07-06 04:40:43,160,Female,30,78,73,laptop,k12,17.0,2,1143
2021-09-25 22:31:44,108,Male,54,63,46,laptop,ki2,12.0,2,2549
2021-08-30 02:51:05,79,Female,23,54,52,laptop,c6,14.0,3,1038
2021-04-23 05:13:43,68,Female,68,48,48,laptop,k12,12.0,1,1845
2021-09-22 13:43:13,185,Female,41,99,39,laptop,j3,17.0,1,2446
2021-04-26 08:03:27,60,Male,53,46,46,laptop,jl3,14.0,1,1595
2021-02-22 15:58:29,29,Female,40,29,31,laptop,ki2,14.0,3,3402
2021-03-01 18:21:37,154,Female,38,78,76,laptop,c6,12.0,2,1056
2021-12-04 13:09:24,43,Male,48,39,36,laptop,k12,15.0,2,196
2021-11-02 00:30:51,12,Female,35,19,99,laptop,ay9,14.0,3,2679
2021-03-11 22:51:25,116,Female,19,65,50,laptop,kz,15.0,2,4506
2021-10-22 04:29:12,136,Female,29,73,88,television,boom,55.0,4,3820
2021-11-10 21:11:22,59,Female,27,46,51,laptop,qw2,17.0,4,128
2021-12-07 06:46:11,45,Female,49,39,28,laptop,jl3,17.0,2,3631
2021-09-07 19:58:09,148,Female,32,77,74,television,boom,32.0,1,486
2021-07-13 20:45:19,45,Female,49,39,28,laptop,j3,12.0,3,4587
2021-09-19 08:11:44,159,Male,34,78,1,laptop,qw2,12.0,1,700
2021-02-28 07:58:16,9,Male,64,19,3,laptop,ay9,14.0,1,4513
2021-06-20 21:01:04,163,Male,19,81,5,laptop,kz,15.0,1,1188
2021-08-08 18:02:45,55,Female,50,43,45,laptop,qw2,15.0,5,1386
2021-03-05 17:02:58,200,Male,30,137,83,laptop,kz,12.0,4,2984
2021-06-08 20:51:32,11,Male,67,19,14,television,ss2,32.0,5,496
2021-09-02 13:07:57,97,Female,47,60,47,laptop,jl3,12.0,4,2958
2021-05-28 15:07:41,58,Male,69,44,46,laptop,qw2,17.0,1,3202
2021-05-28 11:34:12,29,Female,40,29,31,laptop,zeta,17.0,4,4661
2021-03-08 17:11:43,62,Male,19,46,55,laptop,jl3,15.0,1,4029
2021-04-11 05:04:11,7,Female,35,18,6,laptop,ay9,17.0,2,1043
2021-04-04 15:02:04,142,Male,32,75,93,laptop,k12,14.0,4,4982
2021-05-01 13:12:24,180,Male,35,93,90,laptop,ay9,14.0,4,3425
2021-08-10 15:09:48,83,Male,67,54,41,television,dj1,32.0,3,1134
2021-12-28 06:32:43,117,Female,63,65,43,laptop,zeta,17.0,5,1061
2021-02-27 23:08:01,84,Female,46,54,44,laptop,k12,14.0,5,1745
2021-05-26 03:28:09,144,Female,32,76,87,laptop,ay9,14.0,4,2420
2021-04-23 22:53:41,25,Female,54,28,14,smart phone,k9,5.5,5,4821
2021-11-11 23:51:32,188,Male,28,101,68,laptop,jl3,14.0,4,1795
2021-01-31 06:52:56,156,Female,27,78,89,laptop,k12,17.0,1,4836
2021-09-30 03:14:43,5,Female,31,17,40,laptop,c6,17.0,4,1755
2021-01-02 06:10:34,91,Female,68,59,55,laptop,ay9,17.0,3,2514
2021-05-17 06:25:00,97,Female,47,60,47,laptop,qw2,12.0,3,2259
2021-08-17 12:54:51,71,Male,70,49,55,laptop,j3,12.0,3,3706
2021-01-28 22:19:27,60,Male,53,46,46,laptop,ay9,17.0,3,2574
2021-04-11 02:25:52,125,Female,23,70,29,laptop,kz,14.0,2,1453
2021-03-23 04:16:48,127,Male,43,71,35,laptop,ay9,15.0,4,4217
2021-06-05 02:19:06,9,Male,64,19,3,laptop,c6,12.0,4,113
2021-11-05 08:22:09,71,Male,70,49,55,laptop,zeta,15.0,4,3180
2021-03-16 21:47:11,90,Female,50,58,46,laptop,ay9,15.0,3,4554
2021-11-25 20:50:45,191,Female,34,103,23,laptop,jl3,17.0,2,4908
2021-02-02 15:17:58,176,Female,30,88,86,laptop,qw2,12.0,3,2780
2021-07-19 14:51:32,138,Male,32,73,73,smart phone,pk2,5.5,3,1008
2021-12-27 09:39:56,149,Female,34,78,22,laptop,j3,12.0,3,4079
2021-05-10 11:58:53,178,Male,27,88,69,laptop,kz,14.0,1,4439
2021-12-13 08:23:41,52,Male,33,42,60,laptop,c6,15.0,1,2629
2021-10-16 22:17:39,46,Female,24,39,65,laptop,ay9,15.0,2,2143
2021-02-26 02:18:09,47,Female,50,40,55,laptop,c6,14.0,5,720
2021-11-27 12:22:59,93,Male,48,60,49,television,jk23,48.0,5,2159
2021-06-17 09:47:43,38,Female,30,34,73,laptop,ki2,15.0,2,3602
2021-10-09 02:08:37,1,Male,19,15,39,laptop,ki2,15.0,5,2037
2021-03-21 07:20:42,200,Male,30,137,83,laptop,ay9,14.0,2,2914
2021-11-30 01:09:10,157,Male,37,78,1,laptop,c6,12.0,3,1022
2021-04-15 13:44:39,162,Female,29,79,83,laptop,jl3,12.0,1,919
2021-04-10 06:41:29,84,Female,46,54,44,laptop,k12,15.0,3,3439
2021-11-24 12:13:15,30,Female,23,29,87,laptop,qw2,15.0,3,99
2021-02-20 05:36:24,139,Male,19,74,10,laptop,k12,14.0,3,2176
2021-11-17 10:54:12,128,Male,40,71,95,laptop,kz,12.0,5,1544
2021-10-21 04:31:45,31,Male,60,30,4,smart phone,c12,6.5,3,694
2021-11-22 20:48:19,44,Female,31,39,61,laptop,c6,12.0,3,2237
2021-02-17 12:18:45,90,Female,50,58,46,laptop,ay9,12.0,3,3697
2021-07-18 03:03:43,1,Male,19,15,39,laptop,kz,15.0,5,2550
2021-03-06 05:08:42,69,Male,19,48,59,television,dj1,24.0,4,1450
2021-03-06 14:55:55,54,Male,59,43,60,laptop,c6,12.0,3,3355
2021-02-23 10:58:55,10,Female,30,19,72,laptop,ki2,12.0,2,981
2021-08-05 13:02:17,38,Female,30,34,73,laptop,c6,17.0,2,3567
2021-07-02 12:04:43,61,Male,70,46,56,laptop,jl3,12.0,1,720
2021-07-14 03:10:34,114,Male,19,64,46,laptop,ay9,15.0,5,4862
2021-01-16 13:44:28,108,Male,54,63,46,television,jk23,24.0,3,4338
2021-11-11 09:31:03,30,Female,23,29,87,laptop,c6,14.0,4,4488
2021-03-25 12:31:20,110,Male,66,63,48,laptop,k12,17.0,4,3262
2021-04-19 03:39:40,46,Female,24,39,65,laptop,qw2,15.0,2,2451
2021-03-20 09:15:37,86,Male,48,54,46,laptop,k12,14.0,1,4828
2021-02-15 08:16:14,73,Female,60,50,49,laptop,kz,12.0,3,721
2021-10-12 17:17:13,55,Female,50,43,45,laptop,qw2,15.0,3,4929
2021-09-06 17:04:49,52,Male,33,42,60,smart phone,platina,5.5,4,654
2021-06-13 05:12:38,164,Female,31,81,93,laptop,ki2,14.0,1,2347
2021-12-15 05:23:35,138,Male,32,73,73,laptop,j3,14.0,4,2133
2021-08-13 11:47:15,195,Female,47,120,16,laptop,jl3,17.0,3,1250
2021-10-12 18:41:20,115,Female,18,65,48,laptop,jl3,14.0,5,1741
2021-12-22 03:49:58,70,Female,32,48,47,laptop,k12,12.0,2,3973
2021-08-16 19:22:02,47,Female,50,40,55,laptop,kz,17.0,3,4842
2021-04-22 09:11:27,28,Male,35,28,61,laptop,k12,14.0,1,4418
2021-09-16 17:45:54,172,Male,28,87,75,laptop,j3,15.0,2,4987
2021-11-25 08:11:17,7,Female,35,18,6,laptop,jl3,14.0,3,1681
2021-04-23 10:17:17,162,Female,29,79,83,laptop,c6,17.0,2,2460
2021-10-16 05:08:33,101,Female,23,62,41,laptop,k12,14.0,4,4876
2021-07-09 13:51:19,153,Female,44,78,20,laptop,ki2,17.0,3,1866
2021-06-15 23:08:07,138,Male,32,73,73,laptop,c6,14.0,3,4116
2021-04-28 12:43:41,112,Female,19,63,54,laptop,zeta,15.0,3,3454
2021-11-18 00:11:59,187,Female,54,101,24,smart phone,c3,6.0,3,3459
2021-08-17 08:11:55,32,Female,21,30,73,laptop,kz,12.0,1,4620
2021-11-10 07:38:19,152,Male,39,78,88,laptop,k12,14.0,2,4677
2021-08-01 13:24:36,61,Male,70,46,56,laptop,kz,17.0,2,698
2021-04-27 13:23:42,4,Female,23,16,77,laptop,j3,15.0,5,2867
2021-07-10 02:26:48,182,Female,32,97,86,laptop,c6,12.0,3,1448
2021-05-26 10:06:24,80,Female,49,54,42,laptop,ay9,15.0,1,2768
2021-04-12 19:52:42,39,Female,36,37,26,smart phone,platina,6.0,2,3200
2021-02-10 16:45:57,194,Female,38,113,91,laptop,j3,12.0,5,3781
2021-04-17 02:50:08,156,Female,27,78,89,laptop,c6,12.0,5,1268
2021-06-18 07:47:41,197,Female,45,126,28,laptop,ay9,17.0,5,3745
2021-08-29 06:54:41,96,Male,24,60,52,laptop,c6,12.0,2,3317
2021-01-12 04:27:52,155,Female,47,78,16,laptop,kz,17.0,5,4439
2021-01-20 07:04:33,112,Female,19,63,54,laptop,k12,17.0,3,601
2021-09-16 14:03:01,112,Female,19,63,54,laptop,j3,12.0,2,1313
2021-11-13 08:17:14,27,Female,45,28,32,laptop,j3,12.0,5,905
2021-07-29 08:30:58,23,Female,46,25,5,laptop,qw2,12.0,5,863
2021-07-30 10:17:31,160,Female,30,78,73,laptop,j3,12.0,3,3415
2021-09-05 22:11:13,184,Female,29,98,88,laptop,jl3,14.0,2,353
2021-11-24 16:46:10,82,Male,38,54,55,laptop,jl3,15.0,5,1118
2021-07-22 10:04:48,51,Female,49,42,52,laptop,ki2,17.0,3,4865
2021-03-29 20:21:18,7,Female,35,18,6,laptop,ay9,12.0,1,2524
2021-09-09 02:55:39,47,Female,50,40,55,laptop,k12,14.0,2,1289
2021-11-26 17:45:14,11,Male,67,19,14,laptop,ay9,12.0,5,4661
2021-02-10 21:22:35,35,Female,49,33,14,laptop,j3,17.0,3,2072
2021-08-10 22:05:04,166,Female,36,85,75,laptop,ay9,15.0,3,2356
2021-12-24 07:40:43,183,Male,46,98,15,laptop,k12,17.0,5,146
2021-07-17 04:02:34,14,Female,24,20,77,laptop,zeta,14.0,4,4793
2021-10-04 17:55:19,104,Male,26,62,55,laptop,jl3,15.0,1,2172
2021-07-06 21:50:19,120,Female,50,67,57,laptop,k12,12.0,5,3474
2021-02-05 04:28:48,154,Female,38,78,76,laptop,j3,15.0,1,66
2021-04-28 23:42:47,6,Female,22,17,76,laptop,k12,12.0,4,396
2021-09-28 23:47:10,182,Female,32,97,86,laptop,k12,12.0,3,1952
2021-08-06 11:55:14,9,Male,64,19,3,laptop,jl3,17.0,5,4326
2021-05-08 07:04:24,73,Female,60,50,49,laptop,ki2,15.0,2,2279
2021-01-29 18:49:48,80,Female,49,54,42,laptop,zeta,17.0,3,301
2021-12-22 09:24:00,80,Female,49,54,42,television,k20,40.0,4,1183
2021-12-18 02:49:40,166,Female,36,85,75,laptop,kz,12.0,4,1071
2021-05-20 16:27:05,135,Male,20,73,5,laptop,j3,14.0,1,438
2021-07-29 01:33:11,68,Female,68,48,48,television,boom,24.0,5,350
2021-01-13 12:04:03,106,Female,21,62,42,laptop,c6,14.0,4,3906
2021-08-14 01:07:36,117,Female,63,65,43,laptop,qw2,15.0,3,741
2021-05-16 18:06:19,73,Female,60,50,49,laptop,kz,15.0,4,1619
2021-05-27 15:08:46,77,Female,45,54,53,laptop,zeta,15.0,2,4270
2021-09-29 16:15:08,176,Female,30,88,86,laptop,j3,14.0,2,3423
2021-04-11 17:49:52,127,Male,43,71,35,laptop,qw2,15.0,4,1812
2021-01-26 05:05:24,14,Female,24,20,77,laptop,j3,15.0,4,366
2021-02-13 22:35:08,84,Female,46,54,44,laptop,qw2,14.0,5,1293
2021-06-06 17:29:19,76,Male,26,54,54,laptop,j3,12.0,3,2813
2021-11-07 16:40:46,79,Female,23,54,52,laptop,ki2,14.0,4,2260
2021-06-01 16:06:31,143,Female,28,76,40,laptop,zeta,17.0,3,3709
2021-05-10 18:57:27,80,Female,49,54,42,laptop,k12,12.0,5,417
2021-08-20 06:52:02,94,Female,40,60,40,laptop,c6,12.0,4,695
2021-09-13 23:44:29,100,Male,20,61,49,laptop,k12,14.0,5,3861
2021-03-28 16:03:22,28,Male,35,28,61,smart phone,platina,6.0,5,1318
2021-08-02 08:48:37,70,Female,32,48,47,laptop,zeta,17.0,2,4446
2021-05-23 18:10:56,132,Male,39,71,75,television,dj1,32.0,2,1760
2021-12-24 13:52:27,72,Female,47,49,42,laptop,j3,15.0,2,3527
2021-09-14 22:49:09,134,Female,31,72,71,laptop,ay9,14.0,1,4701
2021-03-15 18:22:02,166,Female,36,85,75,laptop,qw2,17.0,2,1784
2021-05-20 20:47:44,128,Male,40,71,95,laptop,ay9,17.0,5,2701
2021-05-09 10:45:12,52,Male,33,42,60,laptop,ay9,12.0,5,4740
2021-04-22 03:53:04,154,Female,38,78,76,laptop,ay9,17.0,1,3953
2021-05-08 12:02:23,50,Female,31,40,42,laptop,zeta,17.0,2,1668
2021-07-17 17:02:55,160,Female,30,78,73,smart phone,c3,5.5,2,4365
2021-09-13 04:38:00,59,Female,27,46,51,laptop,ki2,15.0,5,560
2021-09-11 12:05:07,95,Female,32,60,42,laptop,c6,15.0,4,3327
2021-09-08 17:14:33,193,Male,33,113,8,television,boom,48.0,3,304
2021-05-21 04:03:45,145,Male,25,77,12,laptop,ay9,17.0,3,2202
2021-11-29 06:14:03,24,Male,31,25,73,laptop,c6,17.0,5,2763
2021-03-16 20:44:19,1,Male,19,15,39,laptop,kz,17.0,1,3189
2021-12-08 23:52:40,168,Female,33,86,95,laptop,qw2,12.0,5,3550
2021-08-14 10:57:07,34,Male,18,33,92,laptop,k12,12.0,1,1510
2021-02-06 20:57:04,125,Female,23,70,29,laptop,ki2,15.0,2,123
2021-06-01 03:54:47,181,Female,37,97,32,laptop,c6,14.0,2,256
2021-02-06 03:54:34,116,Female,19,65,50,laptop,qw2,17.0,1,441
2021-02-18 07:12:15,2,Male,21,15,81,laptop,qw2,14.0,5,1186
2021-11-11 09:35:44,19,Male,52,23,29,laptop,ay9,17.0,4,3262
2021-01-07 19:36:40,11,Male,67,19,14,laptop,k12,14.0,2,3160
2021-01-25 18:45:26,85,Female,21,54,57,smart phone,k9,6.0,3,2096
2021-11-02 19:17:01,38,Female,30,34,73,laptop,jl3,15.0,5,3391
2021-11-10 21:55:01,151,Male,43,78,17,laptop,kz,14.0,4,2838
2021-06-08 11:05:52,72,Female,47,49,42,laptop,qw2,17.0,5,936
2021-01-18 20:15:39,32,Female,21,30,73,laptop,c6,15.0,1,3066
2021-02-19 19:18:43,176,Female,30,88,86,television,ss2,55.0,3,4433
2021-03-03 16:36:44,169,Female,36,87,27,laptop,ki2,17.0,1,4121
2021-02-20 03:09:42,62,Male,19,46,55,laptop,zeta,15.0,3,3945
2021-03-18 06:52:57,126,Female,31,70,77,laptop,jl3,17.0,5,4538
2021-01-23 12:05:46,119,Female,51,67,43,laptop,c6,17.0,5,655
2021-06-14 19:49:52,181,Female,37,97,32,laptop,j3,15.0,1,1666
2021-01-06 23:33:11,11,Male,67,19,14,laptop,c6,12.0,5,886
2021-03-08 04:23:24,175,Female,52,88,13,laptop,kz,17.0,2,1214
2021-11-22 19:47:49,179,Male,59,93,14,laptop,jl3,14.0,1,77
2021-01-24 00:04:48,128,Male,40,71,95,laptop,c6,15.0,5,81
2021-02-18 20:00:25,196,Female,35,120,79,laptop,c6,15.0,2,1750
2021-05-12 16:14:09,44,Female,31,39,61,laptop,ki2,12.0,4,4793
2021-01-28 22:39:21,53,Female,31,43,54,laptop,ki2,17.0,1,1729
2021-10-15 23:07:14,26,Male,29,28,82,laptop,c6,12.0,2,2927
2021-12-04 04:36:59,43,Male,48,39,36,television,k20,32.0,1,1626
2021-01-14 05:15:32,28,Male,35,28,61,smart phone,cz,5.5,3,4418
2021-12-16 07:00:04,126,Female,31,70,77,laptop,c6,17.0,4,4636
2021-10-23 23:00:46,43,Male,48,39,36,laptop,jl3,14.0,5,339
2021-04-06 14:12:30,141,Female,57,75,5,smart phone,xm23,6.5,5,2365
2021-08-29 11:57:59,17,Female,35,21,35,laptop,zeta,14.0,5,4892
2021-08-04 00:49:20,66,Male,18,48,59,laptop,qw2,15.0,4,4538
2021-10-26 09:10:39,102,Female,49,62,48,laptop,zeta,17.0,1,2428
2021-04-05 22:07:22,27,Female,45,28,32,laptop,qw2,14.0,5,895
2021-07-21 03:27:12,156,Female,27,78,89,laptop,k12,14.0,4,2718
2021-09-12 11:44:00,160,Female,30,78,73,laptop,j3,15.0,2,3457
2021-09-14 09:37:57,181,Female,37,97,32,laptop,ay9,14.0,3,2263
2021-12-17 04:24:29,148,Female,32,77,74,laptop,ay9,17.0,3,4418
2021-11-20 15:02:03,126,Female,31,70,77,laptop,jl3,14.0,3,3602
2021-03-06 05:17:55,36,Female,21,33,81,laptop,qw2,17.0,1,1494
2021-02-22 06:53:59,68,Female,68,48,48,laptop,kz,15.0,3,595
2021-01-17 21:57:14,123,Female,40,69,58,laptop,zeta,15.0,5,4365
2021-03-14 21:17:06,14,Female,24,20,77,laptop,ki2,15.0,5,3228
2021-01-21 06:46:54,152,Male,39,78,88,laptop,ay9,15.0,5,1681
2021-03-20 15:19:54,6,Female,22,17,76,laptop,k12,12.0,5,1112
2021-02-19 17:46:54,70,Female,32,48,47,laptop,ay9,12.0,5,3236
2021-10-10 14:29:22,13,Female,58,20,15,television,k20,55.0,4,2825
2021-03-19 01:13:08,111,Male,65,63,52,laptop,k12,17.0,5,3781
2021-03-19 15:55:19,191,Female,34,103,23,laptop,jl3,17.0,1,2669
2021-11-10 09:53:08,143,Female,28,76,40,laptop,ki2,17.0,2,3727
2021-01-26 06:15:50,184,Female,29,98,88,laptop,c6,14.0,3,2169
2021-04-30 18:44:38,151,Male,43,78,17,laptop,qw2,12.0,5,1186
2021-05-12 13:28:31,149,Female,34,78,22,laptop,jl3,15.0,4,1230
2021-04-28 12:19:36,173,Male,36,87,10,laptop,jl3,15.0,3,176
2021-02-28 07:07:36,167,Male,42,86,20,laptop,kz,12.0,4,1047
2021-05-26 10:47:08,50,Female,31,40,42,laptop,kz,17.0,2,196
2021-02-28 20:16:39,132,Male,39,71,75,television,k20,55.0,5,4833
2021-11-22 21:59:16,165,Male,50,85,26,laptop,qw2,12.0,3,3234
2021-02-17 01:48:14,182,Female,32,97,86,laptop,qw2,17.0,2,3523
2021-12-24 06:28:04,106,Female,21,62,42,laptop,zeta,12.0,1,3121
2021-06-17 07:17:32,83,Male,67,54,41,laptop,ay9,17.0,5,1836
2021-07-28 09:14:06,153,Female,44,78,20,laptop,c6,17.0,2,86
2021-05-20 17:44:39,18,Male,20,21,66,laptop,kz,14.0,1,2372
2021-04-05 12:50:28,49,Female,29,40,42,laptop,qw2,15.0,4,3984
2021-06-27 06:33:22,91,Female,68,59,55,laptop,qw2,12.0,1,4754
2021-04-18 05:26:40,55,Female,50,43,45,laptop,qw2,14.0,3,4394
2021-04-08 19:28:33,111,Male,65,63,52,television,jk23,32.0,5,4149
2021-10-03 00:20:24,37,Female,42,34,17,laptop,kz,12.0,1,1099
2021-06-09 18:11:54,130,Male,38,71,75,laptop,ki2,14.0,2,2970
2021-08-18 23:02:09,158,Female,30,78,78,smart phone,c12,6.5,3,3065
2021-01-18 23:50:07,195,Female,47,120,16,laptop,j3,17.0,4,1008
2021-08-27 18:51:56,72,Female,47,49,42,laptop,j3,12.0,4,2214
2021-06-01 23:59:25,185,Female,41,99,39,laptop,zeta,17.0,1,2842
2021-02-06 23:09:12,85,Female,21,54,57,laptop,qw2,12.0,2,1794
2021-01-23 17:13:18,156,Female,27,78,89,laptop,ay9,14.0,2,3672
2021-03-27 07:52:09,61,Male,70,46,56,television,ss2,48.0,5,4620
2021-08-23 04:50:58,70,Female,32,48,47,laptop,ki2,15.0,3,565
2021-09-27 18:11:18,178,Male,27,88,69,laptop,jl3,14.0,5,769
2021-07-02 02:26:10,198,Male,32,126,74,laptop,j3,14.0,3,2641
2021-04-10 00:38:44,4,Female,23,16,77,television,jk23,24.0,2,2474
2021-12-24 21:59:05,90,Female,50,58,46,laptop,ay9,15.0,2,81
2021-12-16 02:48:34,83,Male,67,54,41,television,k20,32.0,1,3550
2021-07-29 11:00:39,1,Male,19,15,39,laptop,ki2,17.0,3,3728
2021-06-03 13:39:57,72,Female,47,49,42,laptop,ay9,12.0,3,1099
2021-11-28 10:46:39,147,Male,48,77,36,laptop,j3,17.0,1,4702
